Date,Review
23-Nov-19,"Good pepperoni pie with smoky, extra thin crust. Too many pizza shops are so in love with their sauce that they bucket it on until it is overpowering. Thankfully Joes is not one of them. The sauce was rich and flavorful but relatively sparse, which is awesome in my opinion. Having said this was the pie THAT much better than ""authentic"" NY pizza in Nashville? Not really, so one * off for the unrealized super-hype. It arrived plenty fast but only lukewarm but I am putting that on Doordash not Joes. Also pretty pricy, honestly even by NYC standards. All in all though, it was good pie and I will likely return when back in NYC, but maybe brave the lines and eat in next time now that I am sure a magic genie is not going to pop out of the box."
22-Nov-19,This place was really cool nearby Timesquare they they had a lot of pictures of celebrities up in the wall of them trying the pizza also this was the pizza place of where Spiderman two Peter Parker worked at the pizza was good long line but it went by really fast if I am by the area I will definitely try it again.
20-Nov-19,"Line was very long but I had heard great things about this place so I didn't mind the wait.As I ate my pizza, I found myself looking around in awe at all the photos on the wall of celebrities that have gone to Joe's Pizza, the money wall, and all the people spilling in from outside the street.The pizza was pretty delicious with its thin crust and savory pepperoni. However, I was a little disappointed because my pizza was really burnt on the bottom and I felt like some bites were mouthfuls coal.Workers seems extremely stressed and rushed, resulting in burnt pizza."
19-Nov-19,"I love Joe's it might be touristy but i like the pizza and not pricey at all, when in nyc you hace to hace a slice there ‍"
18-Nov-19,Decent NYC pizza but a bit over cooked if you like doughier crust. My wife likes the crust well done so she was happy.  Rest of the pizza was great.
16-Nov-19,If you want to experience the classic NY slice you have to come here. Get the plain cheese slice. None of those fancy slices with spinach or tomatoes. Their pizza is constantly on point and fresh at any time because they're constantly churning due to such high demand for deliciousness. Don't fear the long lines that may form as they usually move pretty quickly
16-Nov-19,"Good slice of Pizza, not that expansive. 14$ for 3 slices. Tasted good. Good value overall to eat something quick !"
12-Nov-19,"My favorites are the white & the cheese! Hands down the best white pizza I have ever had. I'm obsessed. Wait in line, it's so worth it!!"
12-Nov-19,YUM!!! I got the Spinach pizza. It's a fun and easy spot right next to Times Square to have a late night snack (we went past midnight!) and it's cool to see all of the celebrities that have been here as well. Huge slices.
11-Nov-19,"Fantastic pizza. The crust is perfectly crispy and the sauce is magic. I got a slice of pepperoni and loved every bite. This place is usually packed, so prepare to wait. The line moves quickly and Is definitely worth the wait. Joe's is perfect for a quick bite that is sure to satisfy your pizza craving. We stumbled in around midnight on a Sunday and there were 7-10 people in line. Joe's is for sure a must stop when in the city."
11-Nov-19,The fresh mozzerella pie is a 3.5 out of 5 for me. Delivery was fast. Included plates and toppings. The crust is the tastiest part!
10-Nov-19,"Best pizza in NYC hands down!!! Line moves pretty fast and dont forget its a $5 lit to use ur card, no problem for me just got two slices (pepperoni , supreme)"
10-Nov-19,This is the best pizza I've ever had.  . We had to wait in line for about 15 minutes but it was worth the wait.  This location is on Broadway between  40 and 41st street.
9-Nov-19,"I am from Chicago so my thoughts on pizza is much different than NY. I've had NY pies before and they were okay. On my last visit to NY, I had the opportunity to visit Joe's. I thought I'd order a slice but noticed everyone in line ordering two slices thinking that they knew something that I didn't, I followed suit. Well, I'm glad that I did. I must say that I was impressed. The pizza was really good. The best NY pizza I ever had by far. It's no wonder that there were three police squad cars parked outside. I was concerned that there may be a problem in the restaurant. It appears that the only problem was that they were as hungry as me because there several police in line. Good food and quick service is always a plus in my book. I definitely recommend paying them a visit. I will be back the next time I'm in town."
8-Nov-19,It's good. Just get a slice or two. Fold it in half as you walk down the street and enjoy while walking at night. I certainly enjoyed the experience.
7-Nov-19,"Delicious pizza and fast service! I had a slice of cheese, my husband and had a buffalo chicken and a bbq chicken slice. We each enjoyed what we had and the value is great. Not much room to sit but I didn't expect there to be. Definitely check it out"
7-Nov-19,"This spot survives on name alone, idiot tourists who like to be duped and want to name drop that they at Joe's and new New Yorkers who don't know no better or who ate at the original Carmine's location in the early 80's. Such a fall from grace and poor example of what Joe's by the slice used to be. This horrific inedible rendition often comes out of their oven double baked with a black, burnt tasting crust, dry and crackery, cheap sauce and cheese, with no flavor. This is a hard pass and should be avoided at all costs.  Go visit nearby Patsy's or Grimaldi's instead, Roberta's, Totonno's, Keste or any number of spots that have overtaken Joe's by the slice for a really long time now."
6-Nov-19,Best pizza Of All Time!! Crust is thin but not burnt. Cheese pizza has such amazing flavor blend of the right amount of sweet sauce with cheese. So happy we were able to enjoy it! Thank you Joe's
